translation_x,translation_y,translation_z,frame_numbers
1.1282129864007913,6.42075276943315,0.03660090433824105,frame_000118
1.146882146267393,6.554983872854472,0.036248189675538375,frame_000119
1.1654010955243834,6.691463869211731,0.03584558196965667,frame_000120
1.1836486211885504,6.829799705354567,0.035405368623311756,frame_000121
1.2029647221730517,6.9659067734320885,0.03492388526814021,frame_000122
1.223270174253362,7.100174982096711,0.03442074427749225,frame_000123
1.2439330850884545,7.235187790608152,0.03400186739390599,frame_000124
1.265003365860257,7.3708225664414995,0.033625085059487664,frame_000125
1.286532512314083,7.506950388189274,0.03328391349476644,frame_000126
1.308573604689007,7.643436045593038,0.03297203876105148,frame_000127
1.3297153440352658,7.77791933301713,0.032695747515759314,frame_000128
1.349962483580042,7.910714692977727,0.03245923089040603,frame_000129
1.3698692744481968,8.045069687664594,0.03232018586880502,frame_000130
1.3902119553292078,8.1818320541875,0.03225054918239542,frame_000131
1.4110230081935862,8.320871823003571,0.03224054306155585,frame_000132
1.4323364995031844,8.46206740970159,0.0322809182276355,frame_000133
1.454082554825129,8.60294729601154,0.03242740080738813,frame_000134
1.4764988465049327,8.74413407816034,0.032673253347551945,frame_000135
1.4988352789516293,8.88641008922463,0.03293672750745406,frame_000136
1.520999952072208,9.0296285893777,0.033213019403264814,frame_000137
1.5428946278502593,9.1736344536565,0.03349775923951118,frame_000138
1.5646010652597595,9.31925026373225,0.03376259583165768,frame_000139
1.586876489227913,9.466098688735306,0.03399020692997649,frame_000140
1.6097343679646228,9.613802397670195,0.03417890261600377,frame_000141
1.6331897541724119,9.761984059540257,0.03432708731932084,frame_000142
1.6570729500374932,9.91048016417795,0.03444184341355439,frame_000143
1.6814409969293949,10.059341022396808,0.03452422804019971,frame_000144
1.7063509362293283,10.208616945008592,0.03457544930480096,frame_000145
1.7309528513926433,10.356172238456718,0.034557495945888715,frame_000146
1.7551358284847445,10.502040443264569,0.03447157630680731,frame_000147
1.778782615652275,10.646238329686335,0.03431874765809273,frame_000148
1.802757390423673,10.791379543790356,0.03411863854513003,frame_000149
1.8272597974208862,10.93831936922604,0.03387023120879029,frame_000150
1.8524086719696915,11.087485448066825,0.03351827303996069,frame_000151
1.8782420416451016,11.238877780302618,0.03307091827733432,frame_000152
1.904797934034609,11.392496365922685,0.03253586810713319,frame_000153
1.931207419164098,11.5452552660108,0.031935422375710884,frame_000154
1.9573405693636634,11.696971055748152,0.031272176474644926,frame_000155
1.983061119048015,11.847437251197073,0.030548404830507594,frame_000156
2.008412799109711,11.998396492623336,0.029810460702277643,frame_000157
2.034114806336869,12.151285153481414,0.02907503947230421,frame_000158
2.060142581369932,12.305822331802215,0.028339082642088557,frame_000159
2.086473149340698,12.461735510748436,0.02759975819849773,frame_000160
2.113644126603955,12.614323146243233,0.02683284071841386,frame_000161
2.1415192474933358,12.764253952633037,0.02603195203111648,frame_000162
2.1692232429166154,12.915618616959506,0.025173039669751936,frame_000163
2.196787802454253,13.068308132505802,0.024285987433541833,frame_000164
2.2242446157869593,13.222213492546807,0.023374192697609507,frame_000165
2.251811707633355,13.377472213383804,0.02242566595840147,frame_000166
2.27993542630547,13.536323754544075,0.021468956278770074,frame_000167
2.3086942036881886,13.699054258695025,0.020515021197358943,frame_000168
2.3374910074613737,13.861469062703774,0.01959118778389709,frame_000169
2.3657288061170676,14.020840062724451,0.018851590994543258,frame_000170
2.39348603141214,14.177107514780182,0.018281678254208924,frame_000171
2.421395365891073,14.332398937495306,0.01775516789956529,frame_000172
2.448729055604823,14.49062913975118,0.017316455639049957,frame_000173
2.475313599665763,14.652033953344901,0.016984030176884005,frame_000174
2.501650962856949,14.814168273647804,0.0166717702994464,frame_000175
2.5271251006776865,14.973107857847776,0.016400094493504186,frame_000176
2.5517954308741304,15.129396691525029,0.01616529556785687,frame_000177
2.5760892867614613,15.286012545434044,0.015950524696531354,frame_000178
2.6006591575009543,15.44562273063164,0.015779502543913262,frame_000179
2.6256016963914823,15.608684236906221,0.015656193961028048,frame_000180
2.650336508244179,15.77206270124194,0.015564352604365417,frame_000181
2.6748406180809976,15.935565265613313,0.015487141368856476,frame_000182
2.6990894664605705,16.09898230172468,0.015407874064925824,frame_000183
2.7232432436344856,16.264059594677352,0.015245648629167885,frame_000184
2.747915618880183,16.433742842095445,0.014965084937646263,frame_000185
2.7731660103840685,16.608044621703474,0.014556810937449014,frame_000186
2.7986051114321233,16.784602841236765,0.014054044541000732,frame_000187
2.82403153574475,16.961063793695075,0.013429746065578844,frame_000188
2.849470634988507,17.137465212174643,0.0126860675753735,frame_000189
2.8747210216795622,17.31263653194729,0.011854342196873782,frame_000190
2.900511399726015,17.483911281241006,0.010839049376804934,frame_000191
2.9266682682692955,17.651585035842256,0.009667739241202945,frame_000192
2.9522775396188137,17.817394775151712,0.008504401550699125,frame_000193
2.9775572380244197,17.98245236794131,0.007348239105337502,frame_000194
3.0025390530325256,18.146866820969233,0.006196232438846252,frame_000195
3.027254673835553,18.311716462319005,0.005072002037208837,frame_000196
3.051735789589184,18.478071235046826,0.003988589918287529,frame_000197
3.076014089884511,18.646014990521863,0.002941654983373409,frame_000198
3.1001212644677745,18.81563158031244,0.0018650799795147527,frame_000199
3.124542481154736,18.988204768513107,0.0007520243083216907,frame_000200
3.149393407001546,19.164040612512718,-0.00039130119708038363,frame_000201
3.175084738759083,19.34228634422641,-0.0014551317821759075,frame_000202
3.2014992250970704,19.522563584427445,-0.0024320317530427448,frame_000203
3.2285259526171064,19.704496050172498,-0.0033140369396561023,frame_000204
3.256060345308298,19.88890946745514,-0.004114260011190281,frame_000205
3.2828861585315576,20.07195610748337,-0.004841014709973381,frame_000206
3.3091444107052377,20.25426695160793,-0.005486125510810672,frame_000207
3.335864221008536,20.43553133140752,-0.0060996137601333975,frame_000208
3.3629053629926875,20.61558573671038,-0.006681857081484423,frame_000209
3.390132363671292,20.794241501945645,-0.007233384236832276,frame_000210
3.4168554980010177,20.973503512350824,-0.007797042345939951,frame_000211
3.4423850393378648,21.158070167506626,-0.008364863522193825,frame_000212
3.466585514438606,21.3482338988473,-0.008929401061360571,frame_000213
3.4902236553806962,21.540118888291403,-0.009462119399461288,frame_000214
3.512763435124408,21.729604890621737,-0.009985903737071072,frame_000215
3.5343458721523766,21.91704198517058,-0.010483745450332128,frame_000216
3.555254745070807,22.104916154556694,-0.010933679307435057,frame_000217
3.5755051065034684,22.29294964115729,-0.0113137066704414,frame_000218
3.59511042461225,22.480854205933145,-0.011602451885048777,frame_000219
3.6140825832244543,22.668331128544867,-0.011805799814338797,frame_000220
3.633112098239643,22.85777101122261,-0.01206823098683876,frame_000221
3.652333650461939,23.049354134381762,-0.012396426778478256,frame_000222
3.6712048734815244,23.239583267704194,-0.012625848455720198,frame_000223
3.6897408198285078,23.428360933985708,-0.01274914396379939,frame_000224
3.7079549575767,23.61557078947259,-0.012759735275533892,frame_000225
3.7258591699219505,23.80206371573834,-0.012687330594355856,frame_000226
3.744143971778702,23.991979872769743,-0.012543796991082866,frame_000227
3.7629440438000863,24.18578253920432,-0.012322281271734351,frame_000228
3.781943758371455,24.380956174539435,-0.011947704550503405,frame_000229
3.8012001567873694,24.57745046800731,-0.011423804297187548,frame_000230
3.820770280358012,24.775215108841543,-0.010754997563344,frame_000231
3.840711170409344,24.974199786472212,-0.010000402534394302,frame_000232
3.861079868239594,25.174354190167477,-0.009175799238527101,frame_000233
3.881933415162779,25.37562800919827,-0.00829802479547548,frame_000234
3.903102113745438,25.57655719895845,-0.0072977661994204825,frame_000235
3.924601016876748,25.776441600827333,-0.0061813210286524,frame_000236
3.946443592983163,25.97457267105084,-0.004955421077728081,frame_000237
3.9686417267714575,26.16924738906658,-0.003636116472513721,frame_000238
3.991432455516332,26.36234570184985,-0.002199436248366308,frame_000239
4.014866482612866,26.55377537295843,-0.0006461357709021426,frame_000240
4.03899451156664,26.7434441658749,0.0010404851114247918,frame_000241
4.062960287546985,26.934259624828194,0.002979627386843526,frame_000242
4.086646558747404,27.12668502832858,0.005189092085658107,frame_000243
4.11083669304703,27.319404749990543,0.007484409015292059,frame_000244
4.135568717860993,27.512590685078436,0.00986119969967291,frame_000245
4.160880660616504,27.706423113992443,0.012314330608704984,frame_000246
4.186065210836485,27.899890789189463,0.01482325357293995,frame_000247
4.211315674884687,28.092968555453066,0.01737162250123966,frame_000248
4.236819021228798,28.28563125756493,0.019942260712371696,frame_000249
4.263501218205657,28.478839832122176,0.022619434097161755,frame_000250
4.291381279722495,28.672363688010638,0.025392760001269804,frame_000251
4.320478219696908,28.86598061924914,0.028251780248098372,frame_000252
4.349158758873311,29.05699082185901,0.03110529063883555,frame_000253
4.377429235100383,29.245116538381204,0.03393822756163975,frame_000254
4.40528331041785,29.43006952993396,0.03673484777532994,frame_000255
4.433447308835349,29.612537168250743,0.03951424999087095,frame_000256
4.463094694062415,29.796504488744205,0.0422681565342226,frame_000257
4.494284091764565,29.982288030333848,0.04497469165936201,frame_000258
4.524971525623554,30.16744771775589,0.047652620259770205,frame_000259
4.555125305734984,30.352230912602696,0.05027313942365669,frame_000260
4.584701066377782,30.53689336159015,0.052807521702650184,frame_000261
4.6150673221723855,30.71998548584152,0.05523403628265145,frame_000262
4.646125043455114,30.901074402823532,0.057542856411301295,frame_000263
4.677773616099592,31.07972513371738,0.05972421190313507,frame_000264
4.709165503417366,31.255500602722663,0.061786146238850204,frame_000265
4.741032415578704,31.432461311112313,0.06375583873642478,frame_000266
4.773543891569962,31.610999264038583,0.06562764713434915,frame_000267
4.807158164017366,31.78754994180978,0.06737709289476407,frame_000268
4.841799177879499,31.96221396595693,0.06900991462904327,frame_000269
4.877390878132794,32.13509195800869,0.07053215289503184,frame_000270
4.913111870814809,32.307270630208855,0.0720269634095744,frame_000271
4.949041379826071,32.47864516845962,0.07349774319499132,frame_000272
4.985252291168896,32.64911914378619,0.07494879527803941,frame_000273
5.021811152303849,32.81980442498552,0.07635987502718888,frame_000274
5.058778173250386,32.99084355943637,0.07772539584133359,frame_000275
5.096207226125523,33.16239586477411,0.07904052615850247,frame_000276
5.1341458458737685,33.333437516344205,0.08029112754697851,frame_000277
5.172635228857101,33.503939166160684,0.08149297969398601,frame_000278
5.211710233540478,33.67387985136153,0.082662466286267,frame_000279
5.251399381449189,33.842260902613425,0.08377838046562094,frame_000280
5.291724855017747,34.00928356317093,0.08484076111977801,frame_000281
5.332702498791928,34.17514907627942,0.08585002458115001,frame_000282
5.374341818603522,34.3410447767955,0.08681584971649915,frame_000283
5.416645983340177,34.506966472186726,0.0877375569038727,frame_000284
5.4596118239939955,34.67291835504436,0.08861491951864908,frame_000285
5.503975172308173,34.837713091175786,0.08943735485570946,frame_000286
5.549564904846561,35.00114943725867,0.09020354040698442,frame_000287
5.596209898190188,35.16302614996671,0.09091253112735942,frame_000288
5.642993690322533,35.32434189777988,0.09158344786924681,frame_000289
5.689900436381205,35.48511764355519,0.09221625289508571,frame_000290
5.7369079536089576,35.64538273527253,0.09281143696795785,frame_000291
5.783242383680909,35.80517490536147,0.09334841012515234,frame_000292
5.8290241466864305,35.964540272223985,0.09382471887080708,frame_000293
5.874360986914836,36.123533339378994,0.09423828720010442,frame_000294
5.920093310682331,36.282216996165275,0.09459511882008417,frame_000295
5.966148231895764,36.44066251611203,0.0949092950908778,frame_000296
6.012446526568882,36.59894955787166,0.09519527487158863,frame_000297
6.059809588090799,36.75716616574644,0.09547292388676007,frame_000298
6.108313471306966,36.915408768814494,0.09574790530048877,frame_000299
6.158034231082376,37.073782181280535,0.09602633528383653,frame_000300
6.208140966882881,37.23218578122345,0.09626461162560031,frame_000301
6.258541779235321,37.39031351119105,0.09646745124183026,frame_000302
6.30913843077134,37.547867698855434,0.09663964655261731,frame_000303
6.360733302562821,37.703786786409054,0.09685398890149703,frame_000304
6.413383435453742,37.858422949504,0.09711402903943178,frame_000305
6.467145870316132,38.01212836378411,0.09742392167547158,frame_000306
6.521170692875844,38.16504138395643,0.09768305441459059,frame_000307
6.575346989708116,38.3170865436827,0.09790173275587168,frame_000308
6.6295575095032815,38.468188376616745,0.09809003564051244,frame_000309
6.683840279808588,38.61947132920727,0.09819684655004544,frame_000310
6.738388606584808,38.771082141461825,0.09822748939085192,frame_000311
6.793389457909517,38.923175938513765,0.09818660854306231,frame_000312
6.848861846157974,39.07570240918957,0.09818546500994249,frame_000313
6.90465683070702,39.22840580679245,0.09822624654498183,frame_000314
6.960619133039901,39.381038769748514,0.09831129191016265,frame_000315
7.017494092850312,39.53237623081898,0.09840371841422409,frame_000316
7.07528171014697,39.682393034589786,0.09850586648460385,frame_000317
7.133981984965272,39.83106402564263,0.09861992549881149,frame_000318
7.191942624211422,39.979563959563976,0.09875564001045499,frame_000319
7.249150951716982,40.12808988693897,0.09893030114728142,frame_000320
7.305581615521719,40.276847243469994,0.09916104902023244,frame_000321
7.362103543723246,40.4248499380124,0.09945524031791383,frame_000322
7.418833987479815,40.572097970734326,0.09981045917879416,frame_000323
7.475883860074704,40.71859134179145,0.10022413868267216,frame_000324
7.534103074291861,40.86433005264682,0.10063643723332802,frame_000325
7.593434588962823,41.00931410323093,0.1010478832972198,frame_000326
7.653821362947327,41.15354349347278,0.10145840127967622,frame_000327
7.714461017758286,41.297018221592374,0.10198541054531576,frame_000328
7.775451790827787,41.439738287740674,0.10262853377299462,frame_000329
7.836885581713665,41.581703692053054,0.10338769559370532,frame_000330
7.898847951067027,41.72411434728192,0.1042484749021722,frame_000331
7.961418122408879,41.86719245965902,0.10520169970979583,frame_000332
8.024668981379133,42.01116862053397,0.10623842452823411,frame_000333
8.088667076976813,42.1550818943591,0.10725920773418798,frame_000334
8.153472619152433,42.29895743659075,0.10827020304687959,frame_000335
8.219139479984678,42.44282040267452,0.10927703561656439,frame_000336
8.284808239216316,42.58669594691449,0.11032031715072226,frame_000337
8.35035213856723,42.730609224663425,0.1113972164372976,frame_000338
8.415631743978993,42.87458539125489,0.1125046756955637,frame_000339
8.481401900270983,43.018649603199876,0.11358421213043944,frame_000340
8.547665776256316,43.16282701590985,0.11463956332909686,frame_000341
8.614420202878492,43.30714278478581,0.11567378730504414,frame_000342
8.68256262750383,43.45162206561187,0.11675141667767554,frame_000343
8.752245159767043,43.59629001405246,0.11786120207135872,frame_000344
8.823619909339083,43.74117178576356,0.11899174305663157,frame_000345
8.895932031633091,43.88629253561753,0.12012143033772138,frame_000346
8.969165681749965,44.0316774189842,0.12125766332088701,frame_000347
9.0432986769218,44.177351591219974,0.1224075393475128,frame_000348
9.118302496640657,44.3233402080514,0.12351880366200624,frame_000349
9.194142282299389,44.469668424827475,0.12459749661387556,frame_000350
9.270776837423416,44.61636139688663,0.12564890347580973,frame_000351
9.347413292131353,44.76224436558358,0.12669915399404527,frame_000352
9.424153052852528,44.9071202804379,0.12775602387304857,frame_000353
9.501084850260051,45.05078370581366,0.12882668467814606,frame_000354
9.579030073654838,45.19542064724412,0.12991889854999583,frame_000355
9.657896823137081,45.34125331076704,0.13102137934343733,frame_000356
9.737586860932282,45.488512287540516,0.13212231239550648,frame_000357
9.817995612718878,45.63623664110583,0.13323170287662456,frame_000358
9.899012165072321,45.78445152666641,0.13436178218169187,frame_000359
9.980519266703178,45.933182099412136,0.13552432863489394,frame_000360
10.063300282475668,46.08245351530234,0.13676115634191163,frame_000361
10.147393239715399,46.2322909296956,0.1380852896487879,frame_000362
10.232836165787196,46.382719497942276,0.13950952634429378,frame_000363
10.318014798928187,46.53256446093886,0.14097272198445124,frame_000364
10.402954490764388,46.681628768151604,0.1424770649784459,frame_000365
10.487667917171605,46.82970698389022,0.14402398858717924,frame_000366
10.572900413587652,46.97778520081714,0.14566242616377334,frame_000367
10.658484025563393,47.125863418747,0.14739075421456505,frame_000368
10.74424446078724,47.27394163747914,0.14920697167534658,frame_000369
10.830908042999722,47.422019857793316,0.15112528140279513,frame_000370
10.918455758461267,47.57009807957879,0.1531564801628615,frame_000371
11.00686859347329,47.71817630271681,0.15531106266120093,frame_000372
11.095382197819841,47.86625452586567,0.1575718354898196,frame_000373
11.184132836230713,48.01433274932707,0.15993313632904113,frame_000374
11.273250435581206,48.162410973383686,0.16238884978155804,frame_000375
11.362696967540119,48.31048919806315,0.16499338298448363,frame_000376
11.45226645030134,48.4585674231181,0.16774401758411556,frame_000377
11.541746564197584,48.60664564828201,0.17063803516423506,frame_000378
11.631080269132585,48.75472387343078,0.17360789108221425,frame_000379
11.720365802446187,48.902802098884884,0.17663886273397195,frame_000380
11.809695063625295,49.05088032494467,0.17971577443687314,frame_000381
11.899898950687705,49.19895855327495,0.18282802751619062,frame_000382
11.990901408882948,49.347036783949974,0.18594998895581566,frame_000383
12.082626383502486,49.49511501703521,0.18905564817648515,frame_000384
12.174252483361284,49.643193250476244,0.19220697528779626,frame_000385
12.265858932085116,49.79127148451722,0.1953970621087316,frame_000386
12.35751861544685,49.93934971937643,0.19861922689581069,frame_000387
12.450043418132772,50.0874279584202,0.2016639764118181,frame_000388
12.543338271613823,50.23550620132212,0.20455037472596266,frame_000389
12.637308107406108,50.383584447756334,0.20729605131765025,frame_000390
12.731112520237188,50.53166269386412,0.21015768044813665,frame_000391
12.824811720052857,50.67974093992873,0.21312118122083634,frame_000392
12.918459578946496,50.82781918620435,0.21617300118339844,frame_000393
13.01210363138685,50.975897433661174,0.2191978490260652,frame_000394
13.105785073632061,51.123975682597525,0.2221747731452341,frame_000395
13.199538764090114,51.27205393328804,0.22508259536204,frame_000396
13.294138559162324,51.42013218632074,0.2280535289599367,frame_000397
13.389451363080806,51.56821044169996,0.2310594492269461,frame_000398
13.485344080118022,51.71628869940977,0.23407321292148686,frame_000399
13.580938276232889,51.86535304945551,0.2370744410044123,frame_000400
13.676256134449597,52.0151980562928,0.24004950372208916,frame_000401
13.771313499922067,52.16562666947675,0.24298575284872007,frame_000402
13.867026835327218,52.315464133244085,0.24588039377101295,frame_000403
13.963567263801828,52.464735603453065,0.24872089378154538,frame_000404
14.061105908529498,52.613466235936485,0.25149577714049426,frame_000405
14.159652275605474,52.76168118726295,0.25413172481834406,frame_000406
14.259054255527072,52.909405612693455,0.2566112202708562,frame_000407
14.359159738832675,53.05666466747143,0.25891735091494195,frame_000408
14.459071280052997,53.203483504967345,0.2610542370548328,frame_000409
14.558792047973808,53.34988728061391,0.2630274283892468,frame_000410
14.658318873531053,53.49590114981108,0.26484315406319897,frame_000411
14.757642249853586,53.641550267931656,0.2664975183348031,frame_000412
14.856746332043379,53.786859790370556,0.26799610861366024,frame_000413
14.955608937353439,53.931854872489794,0.26934511625301855,frame_000414
15.055108495828534,54.07754676286491,0.2705532726360864,frame_000415
15.15537810363919,54.223755181320975,0.271631826236041,frame_000416
15.256550856984006,54.37030823279437,0.2725926295580387,frame_000417
15.357852901341705,54.51605631388269,0.273460110610428,frame_000418
15.459249378101068,54.66104973540892,0.27423208027646195,frame_000419
15.56069909080206,54.80533880816084,0.274907104386384,frame_000420
15.662154505136707,54.94897384271337,0.2754991586469951,frame_000421
15.763561748786882,55.09200514974287,0.2760180209499356,frame_000422
15.864860611586268,55.234483039889206,0.27647429963515185,frame_000423
15.966891496034547,55.37744391771007,0.276811515543505,frame_000424
16.069749470882616,55.520732658336875,0.2770433333150958,frame_000425
16.173529604909234,55.66420252201415,0.2771837196159265,frame_000426
16.27667468082323,55.80672905881813,0.27723420031926926,frame_000427
16.379267090850853,55.94838773519101,0.27720349693455437,frame_000428
16.481376551483464,56.08925401752627,0.2771005573851426,frame_000429
16.584712389352443,56.23038946743235,0.2769434485144257,frame_000430
16.68933164582033,56.37166411541601,0.2767397194201637,frame_000431
16.795291362276863,56.512956377096245,0.27649722122693016,frame_000432
16.901741630125528,56.65316696022903,0.2761650458663262,frame_000433
17.008571535906505,56.79239648615632,0.2757511972347123,frame_000434
17.115663828316073,56.93074557619008,0.2752635281510747,frame_000435
17.22305653243745,57.06930094277807,0.2747383118743279,frame_000436
17.330942954159358,57.207957772227175,0.27418139937407754,frame_000437
17.43951006150959,57.346619635940435,0.27359871712218176,frame_000438
